time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.0820467362257,0.136450691574,14.1592127552,0.0401169768864,0.0527639554983,0.0,-0.350225933047,0.294638002217,3.80833973569,0.0770422471446,-0.0501624867352,0.0,425.15407831334903,422.45491977996187,422.8241163174225,425.7226991050078
1.9800000000000013,-0.104129640304,0.15496662317,14.3904848311,0.0454519507261,0.0495208105867,0.0,-0.385542923023,0.323055715551,3.90040342444,0.105772591739,-0.0632579390122,0.0,449.5211402471095,448.4566663486076,447.21974221568223,449.5601080979678
2.0400000000000014,-0.128378541101,0.175412715455,14.6296432779,0.0519372758934,0.0454406847419,0.0,-0.422287412162,0.359174743445,4.07092667439,0.112356090226,-0.0797518128437,0.0,473.8990180674246,472.6261415385303,472.8890776293445,473.4054393213561
2.1000000000000014,-0.154663938467,0.198089427616,14.8774146951,0.0583585424595,0.0409646898532,0.0,-0.453395121945,0.397383976898,4.18767128082,0.0933524206654,-0.0659002953045,0.0,457.7997594240308,458.89642079569285,458.99347560169196,457.4922146501257
2.1600000000000015,-0.182713009988,0.22317314732,15.1318986857,0.0638376308902,0.0367676891851,0.0,-0.481143378512,0.439286946083,4.29470142873,0.0869064076445,-0.0796111294105,0.0,457.3233793069509,456.22621657464214,455.9818577347582,455.4733395043261
2.2200000000000015,-0.212336927201,0.250883492218,15.3927933727,0.0688349426869,0.0320746066499,0.0,-0.505822848876,0.484891027359,4.4013532581,0.0748457964581,-0.075569607465,0.0,456.52427299414205,456.8419649790276,457.8311292746343,456.8758427986947
2.2800000000000016,-0.243279544462,0.281285136427,15.6579804964,0.0735801172969,0.0272092507197,0.0,-0.525165571432,0.528914559492,4.43804753513,0.0864418526454,-0.0953957556228,0.0,437.96584630818387,436.3079101951698,434.29387222187904,435.270627770538
2.3400000000000016,-0.275392010601,0.314714060024,15.9293139173,0.0786864154872,0.0215190251388,0.0,-0.544598596144,0.585908220061,4.6056971993,0.0822893367961,-0.0937433454036,0.0,476.39492173746623,476.51428693140844,476.8819425105484,476.5700237911375
2.4000000000000017,-0.308517522486,0.35157984473,16.209476705,0.0836727963211,0.0158833468898,0.0,-0.558983134673,0.643433207495,4.73250035629,0.0846912599635,-0.0942995252073,0.0,466.67324549881994,466.62281228011693,464.9400272014546,465.1334809569483
2.4600000000000017,-0.342339934511,0.391743351633,16.4941492359,0.0896089825606,0.0102277397611,0.0,-0.567920974718,0.695847354741,4.7564350084,0.11810552977,-0.0941814810766,0.0,435.329023924369,435.33116541336483,433.1613692433128,435.9707835372735
2.520000000000002,-0.376630222118,0.43549385641,16.7838321082,0.0973984615626,0.00548748403008,0.0,-0.574535853478,0.76325668608,4.89896611696,0.146516609728,-0.0589869217615,0.0,470.4843103106944,473.1965023598082,471.1476083851778,473.35319446542456
2.580000000000002,-0.411211174632,0.483261281039,17.0799930494,0.105712302377,0.00165126167446,0.0,-0.577804689851,0.829802060369,4.97263291174,0.113719336371,-0.076341556063,0.0,453.90041052765207,452.50230183859844,453.2000274659093,450.5726015332923
2.640000000000002,-0.445912956599,0.535730936533,17.3856987873,0.112080218897,6.28002261139,0.0,-0.578346282223,0.919884408985,5.21634938032,0.0832242449003,-0.0894388739684,0.0,503.8707515659688,502.91846960625867,504.69503261244733,502.4969992372223
2.700000000000002,-0.480555260364,0.592907045365,17.6985351734,0.117240283935,6.27488153051,0.0,-0.575946964332,0.986419088796,5.21147287226,0.0910419504111,-0.0790758872937,0.0,429.36031525766464,430.2323886606565,431.71088528183367,432.3764314345497
2.760000000000002,-0.514942003079,0.654474372458,18.013666001,0.12265404276,6.27013954187,0.0,-0.569813212576,1.06630874453,5.29240855786,0.0885536172203,-0.0789478459242,0.0,458.26021808351743,458.265607064514,458.4174855713487,458.2262262915669
2.820000000000002,-0.548909789111,0.720551282924,18.3304960676,0.127655716081,6.2651080507,0.0,-0.562040283763,1.13668980584,5.26860833287,0.0701671269806,-0.0961320829442,0.0,426.938706955809,425.46349346704335,426.30918553593733,424.7408164454356
2.880000000000002,-0.582363476611,0.790661158142,18.6437991152,0.132174091586,6.25943774267,0.0,-0.552657030708,1.20066826015,5.17517633348,0.0839875011269,-0.0914372761111,0.0,401.47013719516326,401.88734220997287,401.7996300166609,403.05589951636165
2.940000000000002,-0.615030250309,0.865430594245,18.957117803,0.137108511132,6.25381758646,0.0,-0.535686721315,1.29207334523,5.26822256157,0.0784970981799,-0.0985515203424,0.0,462.57108839531327,462.00334369975803,462.58843843886416,462.1610216051794
3.000000000000002,-0.646728196678,0.945031715208,19.27060176,0.142184629476,6.24789166879,0.0,-0.520459907841,1.36169845253,5.18153786149,0.0946344959669,-0.0991959632146,0.0,404.8112923005265,404.74385750098384,404.25948471834215,405.7177749413472
3.0600000000000023,-0.677179974716,1.02983964779,19.5854833993,0.147749063046,6.24157268202,0.0,-0.493971060458,1.46571844268,5.31373241439,0.0886579233298,-0.121803859909,0.0,475.14003671645264,473.39411607089164,475.519967454641,475.068487461998
3.1200000000000023,-0.706122578225,1.12023675429,19.903152878,0.152754919156,6.23469518604,0.0,-0.470198923486,1.54794066449,5.27528854672,0.0701216404854,-0.1031717253,0.0,422.0029335751974,423.59578740679905,422.9895025894496,421.395840644244
3.1800000000000024,-0.733390453336,1.21606569956,20.221235979,0.157009865206,6.2287041961,0.0,-0.438163846321,1.64668630892,5.32708095494,0.0724577086002,-0.0939236817203,0.0,451.48513528904175,452.22233509272695,451.4965198481647,451.6887482754816
3.2400000000000024,-0.758559082873,1.31807445383,20.5435269459,0.16122793325,6.22334465403,0.0,-0.400262116608,1.75392824643,5.41535296613,0.0655983076472,-0.0814352672697,0.0,463.49377356696743,464.4680143809019,464.0742808773679,463.53899965580746
3.3000000000000025,-0.781381245378,1.42650228804,20.8705204066,0.165048597816,6.2185641167,0.0,-0.360024413334,1.8606116496,5.48392059469,0.059531829864,-0.0763720433474,0.0,457.4658512439885,457.8640105339574,460.67313738739693,460.19590504452924
3.3600000000000025,-0.801945712489,1.54076661523,21.1978278116,0.169013070274,6.21351060997,0.0,-0.325064524749,1.94849789798,5.42645026023,0.0766985441062,-0.108539313176,0.0,419.5092849223065,416.6992846457914,419.6750354967301,421.1661586889854
3.4200000000000026,-0.819956240093,1.66124405739,21.5268009201,0.174339765997,6.20774065284,0.0,-0.274694119705,2.06778989588,5.53853094956,0.105845225123,-0.078803300032,0.0,472.76923920670356,475.04749774017176,471.4306726588241,473.6835334164286
3.4800000000000026,-0.834917473258,1.78878334101,21.861307473,0.180583638457,6.20327059568,0.0,-0.223591661384,2.18401439597,5.61105423308,0.100244910291,-0.0670515863182,0.0,462.5289980006656,463.4495979413848,462.8601275445013,462.4280554749187
3.5400000000000027,-0.846683860441,1.92350178698,22.2006284931,0.186240252231,6.19958065622,0.0,-0.168273286499,2.3070419201,5.6989191821,0.0783604490269,-0.052229172536,0.0,467.7195186915104,468.87012675691716,470.21564915462545,468.523766366325
